id,Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,Platform Length (Meters),Max Speed (km/hr),Track Gauge (mm),Overhead?,Source1,Cost,Currency,Year,PPP rate,Real cost,Cost/km (Millions),Cheap?,Clength,Ctunnel,Anglo?,Inflation Index,Real cost (2023 $),Cost/km (2023 $),Source2,Reference,TrainType
990,US,Phoenix,Gilbert Road Extension,Extension,2016,2019,0.0,3.1,0,0,0,3.059,2,,60.00,1435,1,Eno Transit Construction Costs,184,USD,2018,1,184,60.15037594,0,0,0,1,1.08697063,200.002596,65.38169205,,,Light Rail
991,US,Phoenix,Central Mesa Extension,Extension,2012,2015,0.0,5.0,0,0,0,4.991,4,,60.00,1435,1,Eno Transit Construction Costs,197,USD,2014,1,197,39.47104789,0,0,0,1,1.152954912,227.1321177,45.50833855,,,Light Rail
992,US,Pittsburgh,North Shore Connector,Extension,2006,2012,0.0,1.9,0.43,0.83076,1.10124,0,3,,80.00,1588,1,Eno Transit Construction Costs,510,USD,2009,1,510,263.9751553,0,0,0,1,1.27225576,648.8504378,335.8439119,,,MRT
993,US,Portland,Orange Line light rail,New,2011,2015,0.0,11.7,0,0,2.7,9,10,,60.00,1435,1,Eno Transit Construction Costs,1495,USD,2013,1,1495,127.3424191,0,0,0,1,1.171658006,1751.628719,149.2017648,,,Light Rail
994,US,Portland,Green Line light rail,New,2007,2009,0.0,6.5,0,0,0.585,5.915,8,,60.00,1435,1,Eno Transit Construction Costs,388,USD,2008,1,388,59.69230769,0,0,0,1,1.267729358,491.8789911,75.67369094,,,Light Rail
995,US,Portland,South Corridor/Portland Mall MAX,Extension,2003,2009,0.0,13.5,0.02,0.2695164394,1.184935606,12.08140341,20,,60.00,1435,1,Eno Transit Construction Costs,559,USD,2006,1,559,41.48169969,0,0,0,1,1.353898482,756.8292517,56.16201026,,,Light Rail
996,US,Portland,Interstate MAX,New,2000,2004,0.0,9.3,0,0,1.1914,8.0661,10,,80.00,1435,1,Eno Transit Construction Costs,343,USD,2002,1,343,37.0510397,0,0,0,1,1.517209194,520.4027537,56.21417809,,,Light Rail
997,US,Portland,Westside/Hillsboro MAX,Extension,1993,1998,0.0,28.5,0.17,4.8524273,0,23.7797,20,,80.00,1435,1,Eno Transit Construction Costs,969,USD,1996,1,969,33.94795838,0,0,0,1,1.739617171,1685.689038,59.0564513,,,Light Rail
998,FR,Rennes,Metro Line A,New,1997,2002,0.0,9.5,0.7894736842,7.5,1.3,0.7,15,,80.00,0,1,Eno Transit Construction Costs,527.17,EUR,2000,1.075049184,566.7336781,59.65617664,0,0,0,0,1.585051882,898.302283,94.55813505,,,Monorail
999,US,Sacramento,Blue Line Extension - South Corridor Phase II,Extension,2011,2015,0.0,6.9,0,0,0.754607,6.16147,4,,89.00,1435,1,Eno Transit Construction Costs,270,USD,2013,1,270,39.00043334,0,0,0,1,1.171658006,316.3476616,45.69516995,,,Light Rail
1000,US,Sacramento,Riverfront Green Line,New,2009,2012,0.0,1.6,0,0,0,1.61,2,,89.00,1435,1,Eno Transit Construction Costs,44,USD,2011,1,44,27.32919255,0,0,0,1,1.213422012,53.39056855,33.16184382,,,Light Rail
1001,US,Sacramento,Blue Line Extension South Corridor Phase 1,Extension,1999,2003,0.0,10.1,0,0,0.1982007576,9.944799242,7,,89.00,1435,1,Eno Transit Construction Costs,224,USD,2001,1,224,22.084196,0,0,0,1,1.541196692,345.2280589,34.03608981,,,Light Rail
1002,US,Sacramento,Gold Line Extension Folsom Corridor,Extension,1999,2005,0.0,20.8,0,0,0.2286931818,20.5275,10,,89.00,1435,1,Eno Transit Construction Costs,268,USD,2002,1,268,12.91180891,0,0,0,1,1.517209194,406.6120641,19.58991519,,,Light Rail
1003,US,Salt Lake City,Green Line,West Valley Extension,2008,2013,0.0,8.2,0,0,1,7.211,4,,60.00,1435,1,Eno Transit Construction Costs,370,USD,2011,1,370,45.06150286,0,0,0,1,1.213422012,448.9661446,54.67861949,,,Light Rail
1004,US,Salt Lake City,Green Line,Airport Extension,2008,2013,0.0,9.7,0,0,0,9.66,6,,60.00,1435,1,Eno Transit Construction Costs,350,USD,2011,1,350,36.23188406,0,0,0,1,1.213422012,424.6977044,43.96456567,,,Light Rail
1005,US,Salt Lake City,Red Line (Mid-Jordan Extension),Extension,2008,2013,0.0,17.1,0,0,0,17.066,9,,60.00,1435,1,Eno Transit Construction Costs,481,USD,2011,1,481,28.18469471,0,0,0,1,1.213422012,583.655988,34.19992898,,,Light Rail
1006,US,Salt Lake City,Red Line (Original),initial,2000,2001,0.0,3.7,0,0,0.3,3.403,8,,60.00,1435,1,Eno Transit Construction Costs,94,USD,2001,1,94,25.38482312,0,0,0,1,1.541196692,144.872489,39.1230054,,,Light Rail
1007,US,Salt Lake City,Blue Line Draper Extension,Extension,2010,2013,0.0,6.1,0,0,0,6.118,3,,60.00,1435,1,Eno Transit Construction Costs,194,USD,2012,1,194,31.70970906,0,0,0,1,1.188819978,230.6310758,37.69713563,Google,https://www.ksl.com/article/18470540/draper-trax-line-gets-116-million-in-federal-funds,Light Rail
1008,US,Salt Lake City,Blue Line (Original),initial,1997,1999,0.0,24.2,0,0,0.4,23.75,16,,60.00,1435,1,Eno Transit Construction Costs,413.9,USD,1998,1,413.9,17.13871636,0,0,0,1,1.674514933,693.0817307,28.69903647,Google,https://utahrails.net/uta/uta-trax-sandy.php,Light Rail
1009,US,San Francisco,BART - SFO Extension,Extension,1997,2003,0.0,13.9,0.67,9.284379072,2.21161553,2.424147727,4,,130.00,"1,676",0,Eno Transit Construction Costs,1529.584182,USD,2000,1,1529.584182,110.3812537,0,0,0,1,1.585051882,2424.470286,174.9600139,,,MRT
1010,US,San Francisco,BART,Coliseum-Oakland International Airport Line,2010,2014,0.0,5.2,0.04658385093,0.24,4.3,0.6,2,,130.00,"1,676",0,Eno Transit Construction Costs,484,USD,2012,1,484,93.94409938,0,0,0,1,1.188819978,575.3888694,111.6826222,,,APM
1011,US,San Francisco,BART Warm Springs,Extension,2009,2017,0.0,8.7,0.16,1.39104,0.39123,6.876954,1,,130.00,"1,676",0,Eno Transit Construction Costs,750,USD,2013,1,750,86.26639061,0,0,0,1,1.171658006,878.7435044,101.0747072,,,MRT
1012,US,San Francisco,eBART,Extension,2011,2018,0.0,16.3,0,0,0,16.261,1,,130.00,1435,0,Eno Transit Construction Costs,525,USD,2015,1,525,32.28583728,0,0,0,1,1.151588005,604.5837024,37.17998293,,,Light Rail
1013,US,Seattle,1 Line,Angle Lake Extension,2013,2016,0.0,2.6,0,0,2.576,0,1,,89.00,1435,1,Eno Transit Construction Costs,331,USD,2015,1,331,128.4937888,0,0,0,1,1.151588005,381.1756295,147.9719059,,,Light Rail
1014,US,Seattle,1 Line - Initial Segment,New,2003,2009,0.0,25.1,0.15,3.7665,0,21.3435,14,,89.00,1435,1,Eno Transit Construction Costs,2558,USD,2006,1,2558,101.8717642,0,0,0,1,1.353898482,3463.272318,137.924027,,,Light Rail
1015,ES,Seville,Sevilla Tram,New,2005,2007,0.0,2.2,0,0,0,2.2,5,,40.00,1668,1,Eno Transit Construction Costs,53,EUR,2006,1.358612585,72.006467,32.73021227,1,2.2,0,0,1.353898482,97.48944639,44.31338472,,,Tramway
1016,FR,Strasbourg,"2007-08 Extension (Extension of Line B, C, and D)",Extension,2005,2008,0,12.8,0,0,0,12.8,22,,60.00,1435,1,Eno Transit Construction Costs,398,EUR,2007,1.125291028,447.8658293,34.98951791,0,0,0,0,1.316404463,589.5725763,46.06035752,,,Tramway
1017,FR,Strasbourg,Line B,New,1998,2000,0,12.6,0,0,,12.6,24,,60.00,1435,1,Eno Transit Construction Costs,285,EUR,1999,1.049625231,299.1431909,23.74152309,0,0,0,0,1.638330937,490.0955442,38.89647176,,,Tramway
1018,ES,Tenerife,Line 1 Tram,New,2004,2007,0.0,12.3,0,0,0,12.3,21,,40.00,1435,1,Eno Transit Construction Costs,256,EUR,2006,1.358612585,347.8048217,28.27681477,1,12.3,0,0,1.353898482,470.8924203,38.28393661,,,Tramway
1019,ES,Tenerife,Line 2 Tram,New,2008,2009,0.0,3.6,0,0,0,3.6,6,,60.00,1435,1,Eno Transit Construction Costs,55,EUR,2009,1.391453415,76.52993782,21.25831606,1,3.6,0,0,1.27225576,97.36565423,27.04601506,,,Tramway
1020,CA,Toronto,Vaughan,,2009,2017,0.0,8.6,1,8.6,0,0,6,,88.00,1495,0,Eno Transit Construction Costs,3200,CAD,2013,0.8169934641,2614.379085,303.997568,0,0,0,1,1.171658006,3063.158185,356.1811843,Media,https://www.thestar.com/news/gta/transportation/2017/12/15/trudeau-wynne-tory-on-hand-to-cut-ribbon-on-32-billion-subway-extension.html,MRT
1021,CA,Toronto,Sheppard,,1994,2002,0.0,5.5,1,5.5,0,0,5,,88.00,1495,0,Eno Transit Construction Costs,1000,CAD,1998,0.8438505237,843.8505237,153.4273679,0,0,0,1,1.674514933,1413.040303,256.9164187,Media,https://www.theglobeandmail.com/news/toronto/sheppard-subway-extension-a-quarter-the-stops-for-three-times-the-cost/article622366/,Light Rail
1022,FR,Toulouse,Line B,New,2002,2007,0.0,15.0,1,15,0,0,20,,60.00,1435,1,Eno Transit Construction Costs,968,EUR,2005,1.091157478,1056.240439,70.41602925,0,0,0,0,1.397572627,1476.172725,98.41151498,,,Light Rail
1023,FR,Toulouse,Line A,New,1989,1993,0.0,9.7,0.9,8.73,0.97,0,15,,60.00,1435,1,Eno Transit Construction Costs,531.63,EUR,1991,0.9836788013,522.9531612,53.91269703,0,0,0,0,2.004008326,1048.002489,108.0414937,,,Light Rail
1024,FR,Toulouse,Tram T2,New,2013,2015,0.0,2.4,0,0,0,2.4,3,,60.00,1435,1,Eno Transit Construction Costs,74,EUR,2014,1.238290416,91.6334908,38.18062117,0,0,0,0,1.152954912,105.6492833,44.02053472,,,Tramway
1025,FR,Toulouse,Tram T1,Extension,2010,2013,0.0,4.0,0,0,0,4,6,,60.00,1435,1,Eno Transit Construction Costs,115,EUR,2012,1.18441172,136.2073479,34.05183696,0,0,0,0,1.188819978,161.9260163,40.48150408,,,Tramway
1026,FR,Toulouse,Tram T1,New,2007,2010,0.0,10.9,0,0,0,10.9,18,,60.00,1435,1,Eno Transit Construction Costs,212,EUR,2009,1.15880629,245.6669336,22.53825079,0,0,0,0,1.27225576,312.5511714,28.67441939,,,Tramway
1027,US,Trenton,Southern NJ Light Rail Transit System,New,2000,2003,0.0,45.1,0,0,0,45.09143466,21,,100.00,1435,1,Eno Transit Construction Costs,1100,USD,2002,1,1100,24.39487695,0,0,0,1,1.517209194,1668.930114,37.0121316,Google,"https://reason.org/commentary/end-of-the-line-for-river-line/#:~:text=South%20Jersey%20has%20its%20own,whopping%20%241.1%20billion%20to%20construct.",Light Rail
1028,UK,Tyne-and-Wear,"Tyne and Wear Metro (Initial Phase, 1991 Extension, and 2002 Extension)",Initial and Extensions,1980,2002,0,77,0.08311688312,6.4,0,70.6,57,,80.00,1435,1,Eno Transit Construction Costs,397,GBP,1991,1.543855532,612.9106463,7.959878523,0,0,0,1,2.004008326,1228.278039,15.95166284,,,Light Rail
1029,ES,Vitoria,Vitoria Tram,New,2006,2008,0.0,7.2,0,0,0,7.2,18,,50.00,1000,1,Eno Transit Construction Costs,100,EUR,2007,1.365528863,136.5528863,18.96567865,1,7.2,0,0,1.316404463,179.7588288,24.966504,Google,https://www.vialibre-ffe.com/noticias.asp?not=441,Tramway
1030,US,Washington,Green Line,Mid-City Segment U Street to Fort Totten,1993,1999,0.0,4.7,1,4.688210227,0,0,2,,95.00,1429,1,Eno Transit Construction Costs,595.562775,USD,1996,1,595.562775,127.0341444,0,0,0,1,1.739617171,1036.05123,220.9907789,,,MRT
1031,US,Washington,Red Line,Wheaton to Glenmont,1994,1998,0.0,2.5,1,2.533920455,0,0,1,,95.00,1429,1,Eno Transit Construction Costs,243.809042,USD,1996,1,243.809042,96.21811196,0,0,0,1,1.739617171,424.1343958,167.3826797,,,MRT
1032,US,Washington,Green Line,Anacostia to Branche Avenue,1995,2001,0.0,10.7,0.7,7.518456061,3.224573864,0,5,,95.00,1429,1,Eno Transit Construction Costs,850.337905,USD,1998,1,850.337905,79.17004884,0,0,0,1,1.674514933,1423.90352,132.571429,,,MRT
1033,ES,Zaragoza,Zaragoza Tram,New,2009,2011,0.0,12.8,0,0,0,12.8,25,,40.00,1435,1,Eno Transit Construction Costs,400,EUR,2010,1.375589612,550.2358448,42.98717538,1,12.8,0,0,1.251724025,688.7434266,53.8080802,,,Tramway
1034,ES,Valencia,L10,initial,2017,2022,0,5.00002713,0.499997287,2.5,0,2.5,8,,100,1000,0,"https://www.metrovalencia.es/en/communications/line-10-alacant-natzaret/#:~:text=Construction%20process&text=After%20investing%20around%20200%20million,previous%20sections%2C%20had%20been%20built.",200,EUR,2020,1.609432562,321.8865125,64.37695318,1,5.00002713,2.5,0,1.054614889,339.4663087,67.89289334,pt,,Tramway
1035,US,Camden,River Line,Trenton to Camden,1999,2004,1,54.4264983,0,0,0,54.4264983,21,,70,1435,1,"https://reason.org/commentary/end-of-the-line-for-river-line/#:~:text=This%2034%2Dmile%20stretch%20of,for%20well%20over%20a%20year.",1100,USD,2002,1,1100,20.21074356,0,0,0,1,1.517209194,1668.930114,30.66392595,pt,,Regional Rail
1036,GT,Guatemala City,Metro Riel,initial,2021,2024,1,20.21484772,0,0,0,20.21484772,20,,50,1435,1,https://www.prensalibre.com/ciudades/guatemala-ciudades/anadie-evaluara-si-seria-viable-un-ramal-del-metroriel-entre-la-calzada-san-juan-y-zona-15/,6038.27,GTQ,2023,0.2564102564,1548.274359,76.5909484,0,0,0,0,1,1548.274359,76.5909484,pt,,Tramway
1037,US,Boston,Middleborough/New Bedford Line,,2017,2023,1,38.8899376,0,0,0,38.8899376,18,,40,1435,0,"https://www.bostonherald.com/2022/11/26/mbtas-south-coast-rail-on-track-for-late-2023-start/#:~:text=For%20the%20Middleborough%20Secondary/New,corridor%2C%20according%20to%20the%20T.",403.5,USD,2020,1,403.5,10.37543449,0,0,0,1,1.054614889,425.5371078,10.9420877,pt,,Commuter Rail
1038,FR,Paris,Tramway 7,,2008,2013,0,11.11522115,0,0,0,11.11522115,18,,40,1435,1,https://soundlandscapes.wordpress.com/2013/11/18/le-tramway-t7-ca-roule/,319,EUR,2011,1.188550456,379.1475954,34.11066592,0,0,0,0,1.213422012,460.0660382,41.39063289,pt,,Tramway
1039,IT,Milan,Milano-Desio-Seregno,,2023,2025,0,14.49799647,0,0,0,14.49799647,25,,50,1435,1,https://www.sustainable-bus.com/trolleybus-tramway/milan-seregno-tramway/,131,EUR,2024,1.598933192,209.4602481,14.44753063,1,14.49799647,0,0,0.9849825932,206.3146984,14.23056619,pt,,Tramway
1040,US,Austin,Capital Metrorail,,2004,2010,1,51.36851367,0,0,0,51.36851367,9,,90,1435,0,https://en.wikipedia.org/wiki/Capital_MetroRail,105,USD,2007,1,105,2.044053692,0,0,0,1,1.316404463,138.2224686,2.690801401,pt,,Regional Rail
1041,DO,Santiago,Monorriel,initial,2022,2024,0,14.40252725,0,0,14.40252725,0,16,,90,0,0,https://dr1.com/news/2022/06/20/rd33-billion-for-santiagos-monorail-cable-car-system-but-not-all-are-happy/,25000,DRD,2023,0.04095374997,1023.843749,71.08778421,0,0,0,0,1,1023.843749,71.08778421,pt,,Monorail
1042,IT,Bologna,Linea 1 Rossa,,2023,2026,0,18.18751058,0,0,0,18.18751058,34,,50,1435,1,https://www.sustainable-bus.com/trolleybus-tramway/works-begins-on-the-red-line-the-tram-returns-to-bologna/,320.5,EUR,2025,1.598933192,512.458088,28.17637332,1,18.18751058,0,0,0.9704095582,497.2942267,27.34262199,pt,https://www.comune.bologna.it/notizie/piano-cantierizzazione-linea-rossa-tram,Tramway
1043,MX,Mexico City,Cuautitlán-Huehuetoca Suburban Rail Extension,,2016,2022,0,18.26563867,0,0,0,18.26563867,3,,90,1435,1,https://www.jornada.com.mx/2019/11/27/economia/022n2eco,5840,MXN,2019,0.1034847882,604.3511628,33.0867797,0,0,0,0,1.067625506,645.2207162,35.32428993,pt,https://fsuburbanos.com/secciones/la_empresa/proyecto.php,Commuter Rail
1044,US,Austin,Green Line,,2023,2033,1,11.50773167,0,0,0,11.50773167,9,,90,1435,0,"https://www.austinmonitor.com/stories/2018/08/capital-metro-gives-green-light-to-green-line/#:~:text=Green%20Line%20would%20be%20far%20too%20low,may%20be%20justified%2C%20because%20when%20it%20comes",284,USD,2028,1,284,24.67905997,0,0,0,1,0.9291678283,263.8836632,22.93098855,pt,,Regional Rail
1045,SA,Riyadh,KAFD Monorail,,2010,2012,0,3.583824352,0,0,3.583824352,0,6,,80,0,0,https://www.thestar.com/business/bombardier-wins-saudi-deal/article_ad784573-05d3-53c5-8cce-cf305140249f.html,664,SAR,2011,0.6303763221,418.5698778,116.7941943,0,0,0,0,1.213422012,507.9019035,141.7206463,pt,,Monorail
1046,US,San Francisco,F-Market and Wharves,Market Street Transit Thoroughfare,1988,1995,0,9.266664047,0,0,0,9.266664047,30,,50,1435,1,https://onlinepubs.trb.org/onlinepubs/lrtnews/LRTv16n1.pdf,78,USD,1992,1,78,8.417268566,0,0,0,1,1.945445004,151.7447103,16.37533308,pt,,Streetcar
1047,MY,Kuala Lumpur,8 KL Monorail,Initial ,1991,2003,0,8.654773872,0,0,8.654773872,0,11,,80,0,0,https://www.railway-technology.com/projects/kualalumpurmonorail/,1180,MYR,1997,0.9457673651,1116.005491,128.946811,0,0,0,0,1.70059772,1897.876393,219.2866528,pt,,Monorail
1048,IT,Cagliari,L2,,2012,2015,0,4.382859084,0,0,0,4.382859084,2,,70,955,1,https://palermo.ordingegneri.it/wp-content/uploads/sites/43/2021/09/4-Ing_Costalli_Presentazione-Progetto-Tram-Palermo_INQUADRAMENTO-TRASPORTISTICO_ok.pdf,153.400068,EUR,2014,1.352001774,207.397164,47.32006208,1,4.382859084,0,0,1.152954912,239.119579,54.55789802,pt,,Tramway
1049,TH,Bangkok,Gold Line,,2018,2020,0,1.829819376,0,0,1.829819376,0,3,,100,1,0,,3800,THB,2019,0.07920831661,300.9916031,164.4925215,0,0,0,0,1.067625506,321.3463127,175.6164115,pt,,APM
1050,US,New York,Newark Light Rail,Extension,2002,2006,0,2.344333404,0,0,0,2.344333404,4,,90,1435,1,https://web.archive.org/web/20090617074049/http://www.njtransit.com/an_cp_project005.shtml,207.7,USD,2004,1,207.7,88.59661327,0,0,0,1,1.444922891,300.1104844,128.0152746,pt,,Light Rail
1051,JP,Tokyo,Nippori-Toneri Liner,,1997,2008,0,9.768393514,0,0,9.768393514,0,13,,80,1700,0,https://xtech.nikkei.com/kn/article/const/news/20080117/515093/,160000,JPY,2003,0.007164397364,1146.303578,117.3482187,0,0,0,0,1.483401816,1700.428809,174.0745606,pt,,MRT
1052,US,Seattle,South Lake Union Streetcar,,2006,2007,0,2.813207198,0,0,0,2.813207198,11,,40,1435,1,https://www.fhwa.dot.gov/ipd/project_profiles/wa_slu_streetcar.aspx,56.4,USD,2007,1,56.4,20.04829222,0,0,0,1,1.316404463,74.24521169,26.39166135,pt,,Streetcar
1053,ES,Alicante,Tram,,2010,2013,0,7.152311979,0,0,0,7.152311979,14,,50,1000,1,https://www.eib.org/en/projects/pipelines/all/20060214,120,EUR,2012,1.438898609,172.6678331,24.14154103,1,7.152311979,0,0,1.188819978,205.2709696,28.69994628,pt,,Tramway
1054,NL,Rotterdam,RandstadRail 3,,2003,2007,0,8.642788215,0,0,0,8.642788215,16,,80,1435,1,http://www.omegacentre.bartlett.ucl.ac.uk/wp-content/uploads/2014/12/NETHERLANDS_RANDSTADRAIL_PROFILE.pdf,343.6035315,EUR,2005,1.114654474,382.9992136,44.31431201,0,0,0,0,1.397572627,535.2692171,61.93246945,pt,,Light Rail
1055,FR,Paris,Tramway 3B,,2014,2018,0,4.393319488,0,0,0,4.393319488,9,,40,1435,1,"https://parispropertygroup.com/blog/2019/tramway-3b-extension-revolutionizing-transport-in-northern-paris/#:~:text=The%20%E2%82%AC211%20million%20project,Mobilit%C3%A9s%20for%20%E2%82%AC48%20million.",211,EUR,2016,1.281978965,270.4975617,61.57020048,0,0,0,0,1.137241556,307.6210679,70.02019058,pt,,Tramway
1056,AT,Serfaus,U-Bahn Serfaus,,1983,1985,0,1.331012321,0.9999999998,1.331012321,0,0,4,,40,1,1,"https://www.leitner.com/en/press/news/detail/new-u-bahn-serfaus-revolutionary-30-years-ago-high-tech-today/#:~:text=The%20entire%20project%20including%20ropeway,been%20inaugurated%20beginning%20of%20September.",26,EUR,1984,1.055810123,27.4510632,20.62419916,0,0,0,0,2.627006103,72.11411055,54.17989706,pt,,APM
1057,US,Tampa,SkyConnect,,2010,2018,0,2.377133253,0,0,2.377133253,0,3,,40,1,0,"https://airportimprovement.com/article/tampa-int-l-kicks-master-plan-updates-new-rental-car-center-automated-people-mover#:~:text=The%20growing%20Florida%20facility%20opened,%24412%20million%20automated%20people%20mover.",412,USD,2014,1,412,173.3180079,0,0,0,1,1.152954912,475.0174238,199.8278486,pt,,Light Rail
1058,UK,Manchester,Second City Crossing,,2016,2017,0,1.261137734,0,0,0,1.261137734,2,,60,1435,1,"https://www.samdumitriu.com/p/britains-infrastructure-is-too-expensive#:~:text=Or%20take%20the%20Trafford%20Park,per%20mile%20than%20Besan%C3%A7on's%20tramway.",252,GBP,2017,1.460704849,368.0976218,291.877415,0,0,0,1,1.11351964,409.8839312,325.011234,pt,,Light Rail
1059,SG,Singapore,Sentosa Express,,2003,2007,0,2.027840727,0,0,2.027840727,0,4,,50,0,0,https://web.archive.org/web/20090221215248/http://www.sentosa.com.sg/about_us/press_releases/press_release20061204_factsheet.html,140,SGD,2005,1.179423309,165.1192633,81.42615002,0,0,0,1,1.397572627,230.7661626,113.7989584,pt,,Monorail
1060,US,Miami,Omni Loop,,1983,1986,0,2.639095565,0,0,2.639095565,0,8,,50,1,0,https://miamidadetpo.org/library/studies/metromover-system-expansion-study-final-report-2014-09.pdf#:~:text=of%20these%20developments%20will%20also%20be%20served%20by%20the%20existing%20Omni%20Loop&text=The%20estimated%20construction%20cost%20of%20$215M%20includes%20constructing%20the%20fixed,215,USD,1985,1,215,81.46730373,0,0,0,1,2.53667225,545.3845337,206.6558486,pt,,APM
1061,ES,Barcelona,Tranvía UAB - Cerdanyola - Ripollet - Montcada,,2023,2025,0,9.850095931,0,0,0,9.850095931,12,,50,1435,1,https://www.amb.cat/es/web/territori/infraestructures-metropolitanes/projectes-infraestructures/detall/-/infraestructura/tranvia-uab---cerdanyola---ripollet---montcada/335086/11656,120,EUR,2024,1.644152735,197.2983282,20.03009205,1,9.850095931,0,0,0.9849825932,194.335419,19.72929201,pt,,Tramway
1062,ES,Sevilla,MetroCentro,,2005,2007,0,2.309487628,0,0,0,2.309487628,5,,50,1435,1,https://pdf.sciencedirectassets.com/277811/1-s2.0-S1877042814X00583/1-s2.0-S1877042814063241/main.pdf?X-Amz-Security-Token=IQoJb3JpZ2luX2VjEMT%2F%2F%2F%2F%2F%2F%2F%2F%2F%2FwEaCXVzLWVhc3QtMSJIMEYCIQCGJwa3pjfWDZ7sihgtqX3AC4j5MBdWkpA7nzxNvxhMhgIhAJL%2FuXW3z0m3L1mfxSRcIiGTsF5ASd%2BwHsy69OGk7X2cKrMFCB0QBRoMMDU5MDAzNTQ2ODY1IgwQqzoMYDpwcTJgnCEqkAXLqXPLO13f8p0b5L4wDB%2B%2BuHDTsWV1LfydGJYbRwCA4aXD9gRCfU41vnQMYfKcWsUDQ0p826tWXC3raTy5iEGAXtj6yyB5ttm9Utv%2BkTxQZn4HPycGGDxZhESSUL80tsmdNGrdzh%2Fl2ceOboLjbE7JcVw00RX0OKRjJvMK%2Bt%2Fhkm8Z4%2F1%2BNO13cZ6EZ5T7E4Hmp2BsXFm8OY2XTE0pKpwTkcD9S75KcMcW7sG5uqC1QY3XrcZP%2BLlvsrX7xCQnf9UN5lsAxRSE2cx%2BHLOND59GAIordaFBGGuuc6wFckNzSGzlhBz9w%2FIJXwCQNTwyIccTQUleZYyM6KP3M3t3J5MguOfTyX3nJUZuWBEL1CJBd4ZYQQvdRQtmgWle9wg05mBZI%2FdjNE%2FrGGczBLmqOmuhfsxTBB5Jq0vT30pwXoBAkJFReMOs%2BOX8aYO64yi382it2MG9PuHrDDas6WsvC8BsF2UCbz8sokkt4eoiL690TTb19RW8v3MT11pY8IlnT2d726pFpqET1fSPwFFSRvzg2etBBF5uw3eYSpkXyvKJIfaXGIUbwq%2BRELSvoPjdhtWwveL3ej732h2ILMLqxunQDYUu%2FB0MDWouwMIz2%2BPUuD3bcYCDy400lwoCdPGRkMddo4zHAzZfV1POkzl6X60mpgclUQbBKJl0Qr4AmZLyFVCJdN276l6vOP0Zd2eDp6LeRcpqjWT0YiZKPLeLGCrXbwMLU6I4rzJLriTVgeSYy51NO7tqCqPOtQu6Y%2BZEQ7KbJQxpeGftcDfAhlldk3j%2FxM9iz2HXTwU%2Bv9Nc3UoYpPxfN10mPc3FXI0cl1Ot1L6R19tAtoz7YG6RcsissgoHcwU33erPGNGQzwNevlLh5DCilfSqBjqwAaZLq%2B0FygY%2FuvHbd%2BmcgiLufez72L2ds3ZylL8E6Ml%2BEzG3I%2BJiVT2ugdoks2H8a5D9cyj9cRvtnx3Gd0N2Jq%2BESTOEbhnt6B8eIpGQlsN2It9Gx3jBYssl5Z3pLUHPfkciSPsgpxI70dZpOF%2B3uIwzoHrSBsB4p5SJ5Sf6JKskXKK2y%2Fgsi33BKxPP3sYv1w%2BQRE6w8TpXHrEDStMJ1iRYnNb%2F1zhMKANGXxIuD2Bo&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20231121T215034Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Credential=ASIAQ3PHCVTYUAHX7CBL%2F20231121%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=0127a6e9e7b91342393a583da3e77f9a868bde33d1ff8775aecb5fae6c9a9a21&hash=3a980415da3c611ab5970180d75d838cd576537e4091787555c524f1fd051873&host=68042c943591013ac2b2430a89b270f6af2c76d8dfd086a07176afe7c76c2c61&pii=S1877042814063241&tid=spdf-09cede92-3673-4710-8727-985452afe27c&sid=e4f2aa12879fd14caf09efd7f8077377f3dcgxrqa&type=client&tsoh=d3d3LnNjaWVuY2VkaXJlY3QuY29t&ua=0f105b535f0c5c525600&rr=829c262b0e46c38d&cc=us,35.99,EUR,2006,1.358612585,48.89646693,21.17199778,1,2.309487628,0,0,1.353898482,66.20085237,28.66473566,pt,,Tramway
